address;available;building_material;building_type;construction_status;district;equipment_dishwasher;equipment_fridge;equipment_oven;equipment_stove;equipment_tv;equipment_washing_machine;extras_air_conditioning;extras_balcony;extras_basement;extras_furniture;extras_garage;extras_garden;extras_lift;extras_separate_kitchen;extras_swimming_pool;extras_terrace;extras_two_storey;extras_usable_room;floor_num;heating;id;latitude;link;longitude;market;media_cable-television;media_internet;media_phone;ownership;page_views;price;price_currency;publicated;rent;rooms;security_alarm;security_anti_burglary_door;security_closed_area;security_entryphone;security_monitoring;security_roller_shutters;security_security;surface;updated;window;year_of_construction
Warszawa, Rembertów, Marsa;.;.;tenement;.;Rembertów;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;parter (z 3);.;54936192;52.2462866;https://www.otodom.pl/oferta/czteropokojowe-mieszkanie-rembertow-blisko-skm-ID3IwpC.html;21.1413028;secondary;0;0;0;share;347;609000;PLN;ponad 14 dni temu;.;4;0;0;0;0;0;0;0;92;09.09.2018;.;1938
Warszawa, Bia³o³êka,  Giuseppe Verdiego;.;reinforced_concrete;apartment;to_completion;Bia³o³êka;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1 (z 2);urban;55314356;52.3431604;https://www.otodom.pl/oferta/kameralne-i-nowoczesne-apartamenty-na-bialolece-ID3K5N2.html;21.0549649;primary;1;1;0;full_ownership;282;216551;PLN;ponad 14 dni temu;.;1;0;0;1;1;1;0;0;34.86;ponad 14 dni temu;plastic;.
Warszawa, Praga-Pó³noc, Targowa;.;brick;tenement;.;Praga-Pó³noc;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;parter (z 4);.;55091176;52.26;https://www.otodom.pl/oferta/mieszkanie-52-10-m-warszawa-ID3J9Jm.html;21.03;secondary;0;0;0;.;401;375000;PLN;ponad 14 dni temu;.;2;0;0;0;0;0;0;0;52.1;31.08.2018;.;1904
Warszawa, Praga-Po³udnie, Ch³opickiego;.;brick;block;to_renovation;Praga-Po³udnie;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;4 (z 4);urban;54795296;52.250516;https://www.otodom.pl/oferta/2-3-pokoje-w-cegle-na-rodzinnym-osiedlu-ID3HUL6.html;21.1149551;secondary;0;0;0;cooperative_ownership;4313;279000;PLN;ponad 14 dni temu;600 z³;2;0;0;1;1;1;0;0;45.6;08.09.2018;wooden;1996
Warszawa, Œródmieœcie Po³udniowe,  Plac Konstytucji;9 Wrzeœnia 2018;.;tenement;ready_to_use;Œródmieœcie Po³udniowe;1;1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;0;0;4 (z 6);.;55632548;52.2219247;https://www.otodom.pl/oferta/pl-konstytucji-kawalerka-na-sprzedaz-okazja-inw-ID3Lqza.html;21.0159401;secondary;1;1;0;full_ownership;218;425000;PLN;07.09.2018;300 z³;1;0;0;0;1;1;0;0;27.5;07.09.2018;plastic;1965
Warszawa, Wola,  Cypriana Kamila Norwida;.;reinforced_concrete;block;to_completion;Wola;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;4 (z 11);urban;55607868;52.23180362396138;https://www.otodom.pl/oferta/kawalerka-w-nowej-inwestycji-na-woli-ID3Lk96.html;20.937330401568605;primary;1;1;0;.;147;270418;PLN;06.09.2018;.;1;0;0;1;1;1;0;0;30.18;06.09.2018;plastic;.
Warszawa, Arabska;.;other;apartment;ready_to_use;.;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;parter (z 6);other;55444928;52.2228082;https://www.otodom.pl/oferta/mieszkanie-66-10-m-warszawa-ID3KDL2.html;21.0682912;secondary;0;0;0;.;242;599000;PLN;27.08.2018;.;3;0;0;0;0;0;0;0;66.1;27.08.2018;.;2001
Warszawa, Mokotów;8 Marca 2018;.;.;.;Mokotów;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;1 (z 4);.;52937291;52.18599;https://www.otodom.pl/oferta/wyjatkowy-apartament-z-pieknym-widokiem-ID3A7ph.html;21.02957;secondary;0;0;0;.;1300;3960000;PLN;ponad 14 dni temu;.;5;0;0;0;0;0;0;0;180;07.09.2018;.;2003
Warszawa, Wawer,  Teodora Axentowicza;.;reinforced_concrete;block;ready_to_use;Wawer;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;2 (z 3);urban;54825160;52.19622;https://www.otodom.pl/oferta/4-pokoje-jasne-wawer-82m-2-ID3I2vM.html;21.17823;secondary;0;0;0;full_ownership;844;547000;PLN;ponad 14 dni temu;500 z³;4;0;1;0;0;0;0;0;82;28.08.2018;plastic;1970
Warszawa, W³ochy,  Borsucza;.;other;apartment;to_completion;W³ochy;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;5 (z 8);.;55278204;52.17991;https://www.otodom.pl/oferta/dobra-komunikacja-z-innymi-dzielnicami-ID3JVnV.html;20.94782;primary;0;0;0;full_ownership;310;398732;PLN;ponad 14 dni temu;.;2;0;0;1;1;1;0;0;48.04;ponad 14 dni temu;.;.
Warszawa, Wola, Jana Kazimierza;.;.;apartment;.;Wola;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1 (z 6);.;54883524;52.23614;https://www.otodom.pl/oferta/30m2-idealne-pod-wynajem-ID3IhI8.html;21.00817;secondary;0;0;0;full_ownership;513;329000;PLN;ponad 14 dni temu;.;2;0;0;0;0;0;0;0;30;06.09.2018;.;2018
Warszawa, Ochota, Bia³obrzeska;.;brick;.;ready_to_use;Ochota;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;4 (z 4);urban;54959872;52.2140805;https://www.otodom.pl/oferta/mieszkanie-36-m-warszawa-ID3IBzy.html;20.9741655;secondary;1;1;0;full_ownership;423;410000;PLN;ponad 14 dni temu;350 z³;2;0;0;0;0;0;0;0;36;04.09.2018;.;1954
Warszawa, Wilanów;1 Kwietnia 2019;.;apartment;to_completion;Wilanów;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;2 (z 2);boiler_room;55251892;52.15613;https://www.otodom.pl/oferta/apartament-z-dostepem-do-jeziora-wilanow-ID3JPxy.html;21.11163;primary;1;1;0;full_ownership;592;486000;PLN;ponad 14 dni temu;.;2;0;1;1;1;1;0;0;68.42;30.08.2018;wooden;2017
Warszawa, Mokotów, Cybernetyki;.;.;block;to_completion;Mokotów;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;6 (z 7);urban;53326852;52.1765008;https://www.otodom.pl/oferta/produkt-inwestycyjny-2-pok-cybernetyka-ID3BKKv.html;20.992745;secondary;1;1;0;full_ownership;1536;315500;PLN;ponad 14 dni temu;7 z³;2;0;0;0;0;0;0;0;31.15;04.09.2018;plastic;2019
Warszawa, Mokotów, Orê¿na;.;brick;apartment;to_completion;Mokotów;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1 (z 4);.;55171024;52.23614;https://www.otodom.pl/oferta/mieszkanie-98-m-warszawa-ID3Juwe.html;21.00817;secondary;0;0;0;full_ownership;373;850000;PLN;ponad 14 dni temu;450 z³;2;0;0;0;0;0;0;0;98;05.09.2018;.;2014
Warszawa, Praga-Po³udnie,  Ludwika Micha³a Paca;.;brick;apartment;ready_to_use;Praga-Po³udnie;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;0;4 (z 5);gas;51532020;52.2296756;https://www.otodom.pl/oferta/mieszkanie-2-poziomowe-ul-paca-171-2m2-ID3udPC.html;21.0122287;secondary;1;1;1;full_ownership;1165;999000;PLN;ponad 14 dni temu;641 z³;6;1;1;1;1;0;0;0;171.2;07.09.2018;.;1999
Warszawa, Rakowiec;.;reinforced_concrete;block;ready_to_use;Rakowiec;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 (z 4);urban;54822624;52.1972;https://www.otodom.pl/oferta/3-pokoje-balkon-ciche-rakowiec-ID3I1RS.html;20.96441;secondary;0;0;0;cooperative_ownership;538;435500;PLN;ponad 14 dni temu;420 z³;3;0;0;0;0;0;0;0;45;03.09.2018;.;1960
Warszawa, Bemowo,  gen. Meriana C. Coopera;.;.;block;to_completion;Bemowo;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1 (z 3);.;55519424;52.23824636958341;https://www.otodom.pl/oferta/piekne-mieszkanie-w-spokojnej-okolicy-ID3KX8A.html;20.89285767354126;primary;0;0;0;.;236;413249;PLN;01.09.2018;.;2;0;0;0;0;0;0;0;52.31;05.09.2018;.;.
Warszawa, Ochota;.;.;apartment;to_completion;Ochota;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;5 (z 8);urban;55435804;52.19755597999699;https://www.otodom.pl/oferta/nowosc-ustawna-kawalerka-29m2-balkon-skm-wkd-ID3KBnS.html;20.95645533325196;primary;1;1;0;full_ownership;383;271700;PLN;ponad 14 dni temu;.;1;0;0;1;1;1;0;0;28.6;28.08.2018;plastic;.
Warszawa, W³ochy, Obywatelska;.;brick;apartment;ready_to_use;W³ochy;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;4 (z 6);urban;55026032;52.206129;https://www.otodom.pl/oferta/sprzedaz-minimalistyczne-3-pokoje-ul-obywatelska-ID3ISME.html;20.894119;secondary;1;1;0;.;1099;950000;PLN;ponad 14 dni temu;750 z³;3;0;0;0;0;1;0;0;100;08.09.2018;wooden;2015
Warszawa, Œródmieœcie;.;other;block;.;Œródmieœcie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;9 (z 10);urban;54994048;52.2296756;https://www.otodom.pl/oferta/mieszkanie-60-m-warszawa-ID3IKsM.html;21.0122287;secondary;0;1;0;full_ownership;2173;570000;PLN;ponad 14 dni temu;650 z³;4;0;0;0;1;0;0;0;60;27.08.2018;.;1975
Warszawa, Bielany, METRO WAWRZYSZEW, 2 pokoje do w³asnej aran¿acji;.;.;.;.;Bielany;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9 (z 10);.;55382552;52.29332;https://www.otodom.pl/oferta/mieszkanie-37-m-warszawa-ID3KnvY.html;20.92866;secondary;0;0;0;.;394;339000;PLN;ponad 14 dni temu;.;2;0;0;0;0;0;0;0;37;08.09.2018;.;1968
Warszawa, Œródmieœcie, Grzybowska;.;.;apartment;.;Œródmieœcie;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;> 10 (z 23);urban;55115628;52.23614;https://www.otodom.pl/oferta/mieszkanie-93-m-warszawa-ID3Jg5K.html;21.00817;secondary;1;1;1;full_ownership;423;1875000;PLN;ponad 14 dni temu;.;3;0;0;0;0;0;0;0;93;31.08.2018;wooden;2009
Warszawa, Praga-Pó³noc;.;brick;block;to_completion;Praga-Pó³noc;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 (z 8);urban;41723127;52.25914983501815;https://www.otodom.pl/oferta/ustawne-2-pokoje-z-olbrzymim-balkonem-hit-ID2P45F.html;21.03741805297852;primary;1;1;1;full_ownership;2073;375000;PLN;ponad 14 dni temu;250 z³;1;0;1;0;1;0;1;0;41;ponad 14 dni temu;plastic;2018
Warszawa, Czyste;30 Grudnia 2018;.;apartment;.;Czyste;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;2 (z 5);.;55225648;52.2333751;https://www.otodom.pl/oferta/prestizowe-apartamenty-bez-prowizji-ID3JIIg.html;20.9571835;secondary;0;0;0;.;387;586002;PLN;ponad 14 dni temu;.;2;0;0;0;1;0;0;0;40.72;08.09.2018;wooden;2018
Warszawa, Ochota, Bia³obrzeska;.;brick;tenement;.;Ochota;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;parter (z 3);urban;55551732;52.2090649;https://www.otodom.pl/oferta/super-35-m2-2-pokoje-ochota-ID3L5xG.html;20.9700719;secondary;0;0;0;cooperative_ownership;187;425000;PLN;03.09.2018;440 z³;2;0;0;0;0;0;0;0;35.1;06.09.2018;plastic;1960
"Warszawa, Wola,  Batalionu AK ""Parasol""";.;other;.;ready_to_use;Wola;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2 (z 3);urban;55627676;52.2389662;https://www.otodom.pl/oferta/po-remoncie-blisko-stacji-metra-na-woli-ID3LpiA.html;20.9473641;secondary;0;0;0;.;110;435000;PLN;07.09.2018;.;2;0;0;0;1;0;0;0;44.5;07.09.2018;plastic;1961
Warszawa, Wola, Grzybowska;.;.;apartment;.;Wola;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;> 10 (z 22);.;55465620;52.2337;https://www.otodom.pl/oferta/luksusowy-apartament-52-m2-w-platinum-towers-ID3KJ8M.html;20.9873;secondary;0;0;0;.;275;980000;PLN;28.08.2018;.;2;0;0;0;0;0;0;0;52;31.08.2018;.;2010
Warszawa, Powiœle;.;.;tenement;.;Powiœle;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1 (z 4);.;55455408;52.23805;https://www.otodom.pl/oferta/na-sprzedaz-mieszkanie-na-powislu-ID3KGu4.html;21.02935;secondary;0;0;0;.;408;525000;PLN;27.08.2018;.;2;0;0;0;0;0;0;0;40;27.08.2018;.;.
Warszawa, Praga-Po³udnie,  Grochowska;.;reinforced_concrete;apartment;to_completion;Praga-Po³udnie;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;> 10 (z 17);urban;55430772;52.2449097;https://www.otodom.pl/oferta/przytulne-3-pokoje-w-juz-oddanej-inwestycji-ID3KA4I.html;21.0887778;primary;1;1;0;.;269;542436;PLN;ponad 14 dni temu;.;3;0;0;1;1;1;0;0;55.25;28.08.2018;.;.
Warszawa, Mokotów;.;.;.;.;Mokotów;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5 (z 5);.;55593392;52.19832;https://www.otodom.pl/oferta/mieszkanie-66-m-warszawa-ID3LgnC.html;21.01715;secondary;0;0;0;.;130;640000;PLN;05.09.2018;.;3;0;0;0;0;0;0;0;66;06.09.2018;.;.
Warszawa, Chomiczówka,  Rodziny Po³anieckich;1 Grudnia 2018;concrete;block;ready_to_use;Chomiczówka;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;0;0;1;9 (z 11);urban;55518272;52.275616039532736;https://www.otodom.pl/oferta/sprzedam-bezposrednio-75m2-3-pokoje-ID3KVQ0.html;20.915053673046874;secondary;1;1;1;full_ownership;396;630000;PLN;31.08.2018;900 z³;3;0;1;1;1;1;0;0;75;06.09.2018;plastic;2001
Warszawa, Stare Miasto, Piwna;.;brick;tenement;.;Stare Miasto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;urban;55138176;52.2486247;https://www.otodom.pl/oferta/ladny-apartament-na-starym-miescie-inwestycja-ID3JlXq.html;21.012302;secondary;0;0;0;full_ownership;488;1400000;PLN;ponad 14 dni temu;500 z³;3;0;0;0;0;0;0;0;85;02.09.2018;.;1952
Warszawa, Œródmieœcie, Belwederska;.;.;.;.;Œródmieœcie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;.;55491492;52.2076567;https://www.otodom.pl/oferta/mieszkanie-40-m-warszawa-ID3KPS4.html;21.0302943;secondary;0;0;0;.;207;695000;PLN;30.08.2018;.;2;0;0;0;0;0;0;0;40;30.08.2018;.;.
Warszawa, Mokotów;.;brick;apartment;ready_to_use;Mokotów;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;urban;55229156;52.19832;https://www.otodom.pl/oferta/apartament-99-3m-aleja-wilanowska-ID3JJCQ.html;21.01715;secondary;0;0;0;full_ownership;1311;840000;PLN;ponad 14 dni temu;.;3;0;0;0;0;0;0;0;99.3;05.09.2018;wooden;2004
Warszawa, Ursus,  Posag 7 Panien;.;other;apartment;to_completion;Ursus;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;1 (z 7);.;55604760;52.2044154;https://www.otodom.pl/oferta/komfortowe-mieszkanie-dla-rodziny-blisko-pkp-ID3LjkY.html;20.8805653;primary;0;0;0;.;117;437000;PLN;06.09.2018;.;3;0;1;0;1;1;0;0;64.64;06.09.2018;.;.
Warszawa, Mokotów;.;.;.;.;Mokotów;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 (z 6);.;55614152;52.19832;https://www.otodom.pl/oferta/mieszkanie-72-m-warszawa-ID3LlMs.html;21.01715;secondary;0;0;0;.;124;864000;PLN;06.09.2018;.;3;0;0;0;0;0;0;0;72;06.09.2018;.;.
Warszawa, Sielce, Konduktorska;.;brick;.;to_completion;Sielce;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1 (z 2);.;55550104;52.2005721;https://www.otodom.pl/oferta/mieszkanie-25-30-m-warszawa-ID3L57q.html;21.029504;primary;0;0;0;full_ownership;142;390885;PLN;03.09.2018;.;1;0;0;1;0;0;0;0;25.3;03.09.2018;.;2019
Warszawa, Bia³o³êka, Kartograficzna;.;brick;block;ready_to_use;Bia³o³êka;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;parter (z 4);urban;55219112;52.3127422;https://www.otodom.pl/oferta/mieszkanie-57-m-warszawa-ID3JH0Q.html;21.0729753;secondary;1;1;1;cooperative_ownership_with_mortgage_register;374;335000;PLN;ponad 14 dni temu;500 z³;3;0;0;0;0;0;0;0;57;08.09.2018;plastic;2010
Warszawa, Bia³o³êka, Dwa pokoje Promocja cenowa!!!!;.;.;.;.;Bia³o³êka;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;parter (z 2);urban;54653144;52.32899;https://www.otodom.pl/oferta/mieszkanie-32-97-m-warszawa-ID3HjMk.html;21.00768;primary;0;0;0;full_ownership;468;215953;PLN;ponad 14 dni temu;.;2;0;0;0;0;0;0;0;32.97;04.09.2018;.;2019
Warszawa, Ursynów, Rybitwy;.;brick;apartment;ready_to_use;Ursynów;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;parter (z 4);.;55577556;52.1502873;https://www.otodom.pl/oferta/mieszkanie-51-m-warszawa-ID3Lcgc.html;21.0194314;secondary;1;1;0;full_ownership;148;535000;PLN;05.09.2018;485 z³;2;0;0;0;0;0;0;0;51;08.09.2018;.;2010
Warszawa, Go³¹bki, Szamoty;11 Lipca 2018;brick;apartment;.;Go³¹bki;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4 (z 4);urban;54808656;52.2025191;https://www.otodom.pl/oferta/apartament-ladny-duzy-trzy-poziomowy-atr-lok-ID3HYeA.html;20.8857492;secondary;0;0;0;full_ownership;554;748000;PLN;ponad 14 dni temu;.;4;0;0;0;0;0;0;0;162.65;09.09.2018;plastic;2002
Warszawa, Górny Mokotów;1 Czerwca 2018;.;apartment;.;Górny Mokotów;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;9 (z 15);urban;54197476;52.194157;https://www.otodom.pl/oferta/apartament-na-mokotowie-wys-stand-niska-cena-ID3FpeQ.html;21.0346955;secondary;0;1;0;full_ownership;1437;799000;PLN;ponad 14 dni temu;.;3;0;0;0;1;1;0;0;78;02.09.2018;wooden;2009
Warszawa, Sielce, Su³kowicka;.;other;apartment;.;Sielce;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;5 (z 9);urban;54256144;52.20616;https://www.otodom.pl/oferta/apartament-z-pieknym-widokiem-na-centrum-warszawy-ID3FEw6.html;21.03271;secondary;1;1;1;full_ownership;1101;1023720;PLN;ponad 14 dni temu;.;2;1;1;0;1;1;0;0;71.84;08.09.2018;.;2009
Warszawa, Goc³aw, Eugeniusza Kwiatkowskiego;.;concrete_plate;block;.;Goc³aw;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3 (z 10);.;54846444;52.22;https://www.otodom.pl/oferta/mieszkanie-62-12-m-warszawa-ID3I844.html;21.09;secondary;0;0;0;.;813;459000;PLN;ponad 14 dni temu;.;3;0;0;0;0;0;0;0;62.12;06.09.2018;plastic;1985
Warszawa, Wola, œw. Stanis³awa;.;.;block;ready_to_use;Wola;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;5 (z 5);urban;55196260;52.24634622;https://www.otodom.pl/oferta/mieszkanie-3pok-w-prestizowej-dzielnicy-ID3JB4g.html;20.95989488;secondary;0;1;1;full_ownership;413;670000;PLN;ponad 14 dni temu;600 z³;3;0;0;0;0;1;0;0;62;07.09.2018;.;2016
Warszawa, Mokotów;.;.;.;.;Mokotów;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5 (z 12);.;55593372;52.19832;https://www.otodom.pl/oferta/mieszkanie-69-25-m-warszawa-ID3Lgni.html;21.01715;secondary;0;0;0;.;154;640000;PLN;05.09.2018;.;3;0;0;0;0;0;0;0;69.25;06.09.2018;.;.
Warszawa, Ursynów, Gawota;.;brick;block;.;Ursynów;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1 (z 2);urban;55588292;52.1379424;https://www.otodom.pl/oferta/mieszkanie-na-ul-gawota-ID3Lf3m.html;21.0118637;secondary;0;0;0;full_ownership;206;430000;PLN;05.09.2018;.;2;0;0;0;0;0;0;0;56.3;05.09.2018;plastic;2010
Warszawa, Praga-Pó³noc;.;.;block;to_completion;Praga-Pó³noc;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1 (z 5);urban;55240244;52.2633;https://www.otodom.pl/oferta/mieszkanie-praga-polnoc-60-87-m2-ID3JMwG.html;21.02832;primary;1;1;1;.;410;535047;PLN;ponad 14 dni temu;.;3;0;1;1;1;0;0;0;60.87;ponad 14 dni temu;plastic;.
Warszawa, ¯oliborz, ks. Jerzego Popie³uszki;.;.;.;to_renovation;¯oliborz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 (z 4);urban;55009068;52.2668872;https://www.otodom.pl/oferta/mieszkanie-53-75-m-warszawa-ID3IOn2.html;20.9763375;secondary;0;0;0;full_ownership;363;490000;PLN;ponad 14 dni temu;450 z³;2;0;0;0;0;0;0;0;53.75;07.09.2018;plastic;1952
Warszawa, Ursus,  Posag 7 Panien;.;brick;block;to_completion;Ursus;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;parter (z 7);urban;55494496;52.2044154;https://www.otodom.pl/oferta/nowoczesne-i-przestronne-m3-z-duzym-ogrodem-ID3KQEv.html;20.8805653;primary;1;1;0;.;268;439000;PLN;30.08.2018;.;3;0;0;1;1;1;0;0;68.75;31.08.2018;plastic;.
Warszawa, ¯erañ, Morelowa;.;.;block;to_completion;¯erañ;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;2 (z 3);urban;55489084;52.3068501;https://www.otodom.pl/oferta/10-min-do-metra-marymont-duzy-balkon-ID3KPfe.html;20.9876096;secondary;0;0;0;full_ownership;344;428000;PLN;30.08.2018;490 z³;4;0;0;1;1;1;0;0;76.21;30.08.2018;plastic;2017
Warszawa, Wilanów, Stanis³awa Lentza;.;brick;apartment;to_completion;Wilanów;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;2 (z 7);urban;55109780;52.1721354;https://www.otodom.pl/oferta/wilanow-apartament-4-pok-140m2-stan-deweloperski-ID3Jezq.html;21.0741882;secondary;0;0;0;full_ownership;571;1150000;PLN;ponad 14 dni temu;950 z³;4;0;0;0;0;1;0;0;140;31.08.2018;aluminium;2011
Warszawa, Wola,  Marcina Kasprzaka;.;other;apartment;to_completion;Wola;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;parter (z 12);.;55622308;52.2279436;https://www.otodom.pl/oferta/swietne-mieszkanie-z-tarasem-i-ogrodkiem-wola-ID3LnU0.html;20.9586224;primary;0;0;0;.;108;429800;PLN;07.09.2018;.;2;0;1;1;1;1;0;0;42.98;07.09.2018;wooden;.
Warszawa, Bia³o³êka, Ksi¹¿kowa;.;brick;block;.;Bia³o³êka;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1 (z 6);.;55276240;52.3291077;https://www.otodom.pl/oferta/mieszkanie-70-m-warszawa-ID3JWSg.html;20.9439986;secondary;0;0;0;.;376;430500;PLN;ponad 14 dni temu;.;3;0;0;0;0;0;0;0;70;27.08.2018;.;2001
Warszawa;.;.;block;to_completion;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;3 (z 5);.;55616232;52.23614;https://www.otodom.pl/oferta/mieszkanie-trzypokojowe-z-przestronnym-balkonem-ID3Lmk0.html;21.00817;primary;0;0;0;.;115;415817;PLN;06.09.2018;.;3;0;0;1;1;0;0;0;56.31;07.09.2018;.;.
Warszawa, ¯oliborz, Kaliny Jêdrusik;.;brick;block;.;¯oliborz;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;2 (z 5);.;55500836;52.26971;https://www.otodom.pl/oferta/piekne-mieszkanie-na-zoliborzu-ID3KSiM.html;20.98462;secondary;0;0;0;full_ownership;306;660000;PLN;30.08.2018;400 z³;2;0;0;0;0;0;0;0;48.86;30.08.2018;.;2016
Warszawa;.;.;block;to_completion;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;2 (z 5);.;55634216;52.23614;https://www.otodom.pl/oferta/przestronne-mieszkanie-w-spokojnej-okolicy-ID3Lr04.html;21.00817;primary;0;0;0;.;83;428202;PLN;07.09.2018;.;2;0;0;1;1;0;0;0;58.56;07.09.2018;.;.
Warszawa, Praga-Po³udnie, GOTOWE mieszkanie na Goc³awku;.;.;.;.;Praga-Po³udnie;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2 (z 3);.;55605388;52.237918564044;https://www.otodom.pl/oferta/mieszkanie-70-42-m-warszawa-ID3Ljw6.html;21.119868962252;primary;0;0;0;.;148;556942;PLN;06.09.2018;.;3;0;0;0;0;1;0;0;70.42;07.09.2018;.;2018
Warszawa, Stegny;.;.;apartment;.;Stegny;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2 (z 2);.;54843616;52.185793;https://www.otodom.pl/oferta/mokotow-apartament-5-pokojowy-z-duzym-tarasem-ID3I7ks.html;21.04391;primary;0;0;0;full_ownership;252;1599147;PLN;ponad 14 dni temu;1 000 z³;5;0;0;0;0;0;0;0;13.67;04.09.2018;wooden;2018
Warszawa, Goc³aw,  Szko³y Orl¹t;.;brick;block;ready_to_use;Goc³aw;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;3 (z 6);urban;51576640;52.227847341856915;https://www.otodom.pl/oferta/warszawa-goclaw-90m2-4-pokoje-promenada-praga-pld-ID3upri.html;21.106896749420173;secondary;1;1;0;cooperative_ownership_with_mortgage_register;4637;680000;PLN;ponad 14 dni temu;.;4;0;0;1;0;0;0;0;90;09.09.2018;plastic;1999
Warszawa, Wola;.;.;.;.;Wola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 (z 10);.;55418164;52.2337318;https://www.otodom.pl/oferta/kawalerka-z-mozliwoscia-podzialu-na-2-pok-ID3KvNm.html;20.94013458;primary;0;0;0;.;507;256999;PLN;ponad 14 dni temu;.;1;0;0;0;0;0;0;0;30;ponad 14 dni temu;.;2019
Warszawa, Ursynów,  Przy Ba¿antarni;.;brick;row_house;.;Ursynów;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;2 (z 2);urban;55331524;52.13891419295018;https://www.otodom.pl/oferta/ursynow-105m-5-pok-garaz-miejsce-piwnica-ID3KafV.html;21.0673989635376;secondary;0;0;0;cooperative_ownership_with_mortgage_register;1626;998000;PLN;ponad 14 dni temu;720 z³;5;1;1;1;1;1;0;0;105;05.09.2018;plastic;.
